Character,Word,Count
MICHAEL,everything's,1
MICHAEL,40,1
MICHAEL,many,2
MICHAEL,libby,6
MICHAEL,23,1
MICHAEL,decisions,1
MICHAEL,edge,1
MICHAEL,redneck,1
MICHAEL,threw,1
MICHAEL,pit,1
MICHAEL,inland,1
MICHAEL,stopped,1
MICHAEL,waterfall,1
MICHAEL,tries,2
MICHAEL,eko,2
MICHAEL,approaches,1
MICHAEL,brandishes,1
MICHAEL,stick,1
MICHAEL,appearing,1
MICHAEL,lived,1
MICHAEL,lap,1
MICHAEL,smiles,1
MICHAEL,pouring,1
MICHAEL,mouth,1
MICHAEL,remember,1
MICHAEL,goodwin,1
MICHAEL,stretcher,1
MICHAEL,bernard,1
MICHAEL,sticks,1
MICHAEL,sturdy,1
MICHAEL,carry,1
MICHAEL,muttering,1
MICHAEL,f,1
MICHAEL,sayid,3
MICHAEL,apart,1
MICHAEL,bringing,2
MICHAEL,ana,5
MICHAEL,lucia,3
MICHAEL,tail,1
MICHAEL,section,1
MICHAEL,others,2
MICHAEL,night,3
MICHAEL,boxes,1
MICHAEL,sir,3
MICHAEL,blast,1
MICHAEL,doors,2
MICHAEL,explosion,1
MICHAEL,ceiling,1
MICHAEL,desmond,2
MICHAEL,movie,1
MICHAEL,button,2
MICHAEL,hours,1
MICHAEL,heard,2
MICHAEL,electro,1
MICHAEL,magnets,1
MICHAEL,incident,1
MICHAEL,pieces,1
MICHAEL,numbers,2
MICHAEL,hardware,1
MICHAEL,typing,8
MICHAEL,hello,2
MICHAEL,breaking,2
MICHAEL,silent,1
MICHAEL,movies,1
MICHAEL,combination,2
MICHAEL,how'd,1
MICHAEL,hunting,1
MICHAEL,hatch,2
MICHAEL,duty,2
MICHAEL,instead,1
MICHAEL,hesitates,1
MICHAEL,moment,1
MICHAEL,ok,7
MICHAEL,hurley's,2
MICHAEL,late,1
MICHAEL,computer,3
MICHAEL,father's,2
MICHAEL,john,4
MICHAEL,hiked,2
MICHAEL,followed,3
MICHAEL,shore,1
MICHAEL,worn,1
MICHAEL,clothing,1
MICHAEL,shoes,1
MICHAEL,simple,1
MICHAEL,tents,2
MICHAEL,canvas,1
MICHAEL,teepees,1
MICHAEL,dried,1
MICHAEL,worse,1
MICHAEL,counted,1
MICHAEL,22,1
MICHAEL,leading,1
MICHAEL,underground,1
MICHAEL,guarded,1
MICHAEL,guards,1
MICHAEL,guns,5
MICHAEL,armed,1
MICHAEL,half,3
MICHAEL,women,1
MICHAEL,strength,1
MICHAEL,animals,2
MICHAEL,ran,1
MICHAEL,sleeping,1
MICHAEL,gunshots,1
MICHAEL,bedroom,1
MICHAEL,hour,1
MICHAEL,date,1
MICHAEL,hoping,1
MICHAEL,borrow,1
MICHAEL,jack's,1
MICHAEL,asleep,1
MICHAEL,habits,1
MICHAEL,bullets,2
MICHAEL,promise,2
MICHAEL,gonna,7
MICHAEL,speaking,1
MICHAEL,cocking,1
MICHAEL,fast,1
MICHAEL,expecting,1
MICHAEL,they'll,1
MICHAEL,army,1
MICHAEL,across,3
MICHAEL,shouldering,1
MICHAEL,rifle,1
MICHAEL,em,1
MICHAEL,henry,1
MICHAEL,priest,1
MICHAEL,otherwise,1
MICHAEL,murdered,1
MICHAEL,shouldn't,2
MICHAEL,march,1
MICHAEL,ow,1
MICHAEL,blood,1
MICHAEL,world,1
MICHAEL,asking,3
MICHAEL,questions,2
MICHAEL,escaped,1
MICHAEL,implying,1
MICHAEL,fill,1
MICHAEL,their,1
MICHAEL,hugo,1
MICHAEL,answer,1
MICHAEL,hurt,3
MICHAEL,misses,1
MICHAEL,pretending,2
MICHAEL,crying,2
MICHAEL,james,1
MICHAEL,ford,1
MICHAEL,hillbillies,1
MICHAEL,huts,2
MICHAEL,firewood,1
MICHAEL,hot,1
MICHAEL,risking,1
MICHAEL,list,1
MICHAEL,names,1
MICHAEL,mistake,2
MICHAEL,promised,1
MICHAEL,wouldn't,2
MICHAEL,hug,1
MICHAEL,lowered,1
MICHAEL,continue,1
MICHAEL,jeff,1
MICHAEL,pressure,1
MICHAEL,valve,1
MICHAEL,supply,1
MICHAEL,uhh,5
MICHAEL,aah,4
MICHAEL,steps,1
MICHAEL,gas,1
MICHAEL,pedal,1
MICHAEL,badly,1
MICHAEL,pauses,3
MICHAEL,wanna,2
MICHAEL,grunts,2
MICHAEL,panting,2
MICHAEL,kidnapped,1
MICHAEL,quietly,1
MICHAEL,squealing,1
MICHAEL,ahh,1
MICHAEL,bottom,1
MICHAEL,staged,1
MICHAEL,stage,1
MICHAEL,prove,3
MICHAEL,widmore,1
MICHAEL,whatchyou,1
MICHAEL,undercover,1
MICHAEL,nah,1
MICHAEL,deckhand,2
MICHAEL,kevin,3
MICHAEL,johnson,3
MICHAEL,reporting,1
MICHAEL,manchester,1
MICHAEL,actually,1
MICHAEL,adventure,1
MICHAEL,rescue,1
MICHAEL,mission,1
MICHAEL,6,1
MICHAEL,closing,1
MICHAEL,eyes,1
MICHAEL,married,1
MICHAEL,personal,1
MICHAEL,blowing,1
MICHAEL,flag,1
MICHAEL,pops,1
MICHAEL,shouts,1
MICHAEL,bomb,2
MICHAEL,catches,1
MICHAEL,innocent,1
MICHAEL,ohh,1
MICHAEL,inhales,1
MICHAEL,sharply,1
MICHAEL,keamy,3
MICHAEL,martin,1
MICHAEL,wheezes,1
MICHAEL,aa,1
MICHAEL,cause,2
MICHAEL,believed,1
MICHAEL,trust,2
MICHAEL,boss,1
MICHAEL,conscience,1
MICHAEL,engine's,1
MICHAEL,hendricks,1
MICHAEL,ben's,1
MICHAEL,sold,1
MICHAEL,hopped,1
MICHAEL,ferry,1
MICHAEL,ben,1
MICHAEL,translate,1
MICHAEL,timer,1
MICHAEL,hasn't,1
MICHAEL,tank,3
MICHAEL,upstairs,1
MICHAEL,congratulations,1
MICHAEL,freeze,1
MICHAEL,liquid,1
MICHAEL,nitrogen,1
MICHAEL,refrigeration,1
MICHAEL,charge,1
MICHAEL,detonate,1
MICHAEL,chemical,1
MICHAEL,reaction,2
MICHAEL,spray,1
MICHAEL,cold,2
MICHAEL,canister,1
MICHAEL,started,1
MICHAEL,light,2
MICHAEL,red,2
MICHAEL,battery's,1
MICHAEL,warning,1
MICHAEL,ourselves,1
MICHAEL,quarter,1
MICHAEL,almost,1
MICHAEL,welcome,1
MICHAEL,matters,1
MICHAEL,blow,1
MICHAEL,nodding,1
MICHAEL,d,1
MICHAEL,goin,1
MICHAEL,doesn,1
MICHAEL,t,5
MICHAEL,jumped,1
MICHAEL,asked,1
MICHAEL,switch,1
MICHAEL,108,1
MICHAEL,yup,1
MICHAEL,possible,1
MICHAEL,connected,2
MICHAEL,stations,1
MICHAEL,seems,1
MICHAEL,equipment,1
MICHAEL,curious,1
MICHAEL,beautiful,1
MICHAEL,special,1
MICHAEL,expect,1
MICHAEL,don,2
MICHAEL,shouting,1
MICHAEL,m,1
MICHAEL,didn,1
MICHAEL,scare,1
MICHAEL,license,2
MICHAEL,ground,1
MICHAEL,s,7
MICHAEL,holds,1
MICHAEL,ll,1
MICHAEL,watches,1
MICHAEL,doctor,2
MICHAEL,yo,1
MICHAEL,wind,1
MICHAEL,situation,1
MICHAEL,worries,1
MICHAEL,mmm,1
MICHAEL,hmm,1
MICHAEL,game,1
MICHAEL,waaaaalt,1
REDSHIRT,stay,2
REDSHIRT,away,1
REDSHIRT,from,1
REDSHIRT,the,1
REDSHIRT,gas,1
REDSHIRT,there,1
REDSHIRT,okay,1
REDSHIRT,no,1
REDSHIRT,saved,1
JACK,hey,127
JACK,you,1660
JACK,just,285
JACK,give,51
JACK,me,490
JACK,a,639
JACK,hand,23
JACK,come,116
JACK,on,280
JACK,over,60
JACK,here,252
JACK,group,10
JACK,of,369
JACK,redshirts,1
JACK,and,477
JACK,locke,113
JACK,gather,1
JACK,around,25
JACK,to,1398
JACK,lift,3
JACK,the,1100
JACK,metal,2
JACK,piece,7
JACK,that's,111
JACK,trapping,1
JACK,man,49
JACK,count,4
JACK,three,19
JACK,one,102
JACK,two,27
JACK,redshirt,1
JACK,all,171
JACK,right,126
JACK,get,239
JACK,him,242
JACK,out,199
JACK,away,27
JACK,from,86
JACK,engine,2
JACK,how,146
JACK,many,16
JACK,months,5
JACK,pregnant,8
JACK,are,279
JACK,claire,48
JACK,far,7
JACK,apart,4
JACK,they,141
JACK,coming,31
JACK,listen,32
JACK,look,80
JACK,at,127
JACK,you're,173
JACK,going,286
JACK,be,204
JACK,okay,179
JACK,do,307
JACK,understand,31
JACK,but,158
JACK,have,202
JACK,sit,8
JACK,absolutely,9
JACK,still,45
JACK,hurley,125
JACK,i,1191
JACK,need,152
JACK,this,328
JACK,woman,17
JACK,these,29
JACK,fumes,1
JACK,take,96
JACK,her,176
JACK,there,131
JACK,stay,26
JACK,with,165
JACK,if,210
JACK,contractions,3
JACK,occur,1
JACK,any,43
JACK,closer,4
JACK,than,21
JACK,minutes,15
JACK,call,25
JACK,for,210
JACK,i'll,86
JACK,back,233
JACK,jack,62
JACK,stop,29
JACK,head's,1
JACK,not,273
JACK,tilted,1
JACK,enough,29
JACK,blowing,1
JACK,air,9
JACK,into,36
JACK,stomach,3
JACK,yeah,211
JACK,well,107
JACK,seriously,4
JACK,think,122
JACK,about,175
JACK,giving,10
JACK,that,550
JACK,license,1
JACK,good,86
JACK,idea,24
JACK,go,186
JACK,pen,5
JACK,doing,70
JACK,cpr,2
JACK,big,8
JACK,deep,4
JACK,breaths,3
JACK,as,67
JACK,he's,102
JACK,running,19
JACK,move,21
JACK,up,173
JACK,wing,1
JACK,sort,6
JACK,nods,10
JACK,lying,11
JACK,ground,5
JACK,they're,43
JACK,thanks,27
JACK,excuse,22
JACK,did,140
JACK,ever,24
JACK,use,16
JACK,needle,2
JACK,patch,1
JACK,pair,3
JACK,jeans,1
JACK,fantastic,2
JACK,second,7
JACK,could,62
JACK,little,28
JACK,help,49
JACK,i'd,31
JACK,it,588
JACK,myself,7
JACK,i'm,345
JACK,doctor,12
JACK,can't,62
JACK,reach,1
JACK,it's,247
JACK,like,78
JACK,drapes,1
JACK,same,18
JACK,thing,35
JACK,no,309
JACK,can,171
JACK,telling,16
JACK,wouldn't,20
JACK,mind,21
JACK,thank,17
JACK,handing,6
JACK,liquor,1
JACK,bottle,5
JACK,his,99
JACK,pocket,6
JACK,your,176
JACK,hands,15
JACK,save,19
JACK,some,71
JACK,wound,6
JACK,laughing,21
JACK,standard,1
JACK,black,5
JACK,shaking,7
JACK,head,38
JACK,fine,50
JACK,fear's,1
JACK,an,45
JACK,odd,1
JACK,when,83
JACK,was,294
JACK,in,348
JACK,residency,3
JACK,my,182
JACK,first,34
JACK,solo,1
JACK,procedure,7
JACK,spinal,8
JACK,surgery,16
JACK,16,4
JACK,year,2
JACK,old,12
JACK,kid,6
JACK,girl,1
JACK,end,9
JACK,after,36
JACK,13,2
JACK,hours,24
JACK,closing,2
JACK,accidentally,1
JACK,ripped,2
JACK,dural,4
JACK,sac,4
JACK,shredded,1
JACK,base,1
JACK,spine,6
JACK,where,159
JACK,nerves,2
JACK,together,37
JACK,membrane,1
JACK,thin,1
JACK,tissue,3
JACK,so,130
JACK,open,19
JACK,spilled,1
JACK,angel,1
JACK,hair,1
JACK,pasta,1
JACK,fluid,1
JACK,flowing,1
JACK,terror,1
JACK,crazy,16
JACK,real,15
JACK,knew,11
JACK,had,64
JACK,deal,10
JACK,crying,3
JACK,made,31
JACK,choice,5
JACK,let,62
JACK,fear,2
JACK,its,5
JACK,only,33
JACK,five,8
JACK,seconds,3
JACK,started,8
JACK,four,2
JACK,then,101
JACK,gone,20
JACK,went,33
JACK,work,27
JACK,sewed,1
JACK,she,134
JACK,don't,245
JACK,true,5
JACK,now,153
JACK,know,267
JACK,off,79
JACK,camera,5
JACK,we,377
JACK,must,8
JACK,been,67
JACK,40,6
JACK,000,1
JACK,feet,7
JACK,happened,64
JACK,hit,11
JACK,dropped,2
JACK,maybe,60
JACK,200,1
JACK,turbulence,3
JACK,blacked,1
JACK,beach,34
JACK,neither,3
JACK,is,333
JACK,tail,2
JACK,figure,16
JACK,which,13
JACK,way,66
JACK,came,33
JACK,because,96
JACK,there's,63
JACK,chance,13
JACK,find,64
JACK,cockpit,3
JACK,intact,1
JACK,might,26
JACK,able,11
JACK,transceiver,3
JACK,send,5
JACK,signal,5
JACK,rescue,6
JACK,party,1
JACK,us,151
JACK,took,31
JACK,couple,19
JACK,flying,4
JACK,lessons,1
JACK,wasn't,20
JACK,name,15
JACK,very,33
JACK,strong,6
JACK,drink,12
JACK,course,14
JACK,breaks,2
JACK,critical,1
JACK,faa,1
JACK,regulations,1
JACK,rose,12
JACK,normal,8
JACK,he,317
JACK,sounds,6
JACK,smart,5
JACK,keep,52
JACK,company,2
JACK,until,16
JACK,does,35
JACK,worry,8
JACK,kate,219
JACK,showed,3
JACK,smoke,4
JACK,smiling,7
JACK,better,22
JACK,shoes,6
JACK,entering,14
JACK,see,87
JACK,distress,2
JACK,team,3
JACK,boone,20
JACK,eye,3
JACK,wounded,1
JACK,guy,15
JACK,suit,3
JACK,wakes,2
JACK,try,26
JACK,calm,12
JACK,remove,1
JACK,shrapnel,2
JACK,stopped,7
JACK,bleeding,15
JACK,last,28
JACK,night,22
JACK,should,37
JACK,more,24
JACK,shakes,5
JACK,we've,27
JACK,got,137
JACK,moving,15
JACK,let's,51
JACK,complicated,3
JACK,walkie,7
JACK,talkie,5
JACK,hear,30
JACK,water,45
JACK,gives,2
JACK,pilot,4
JACK,least,12
JACK,48,1
JACK,anything,83
JACK,feel,17
JACK,broken,9
JACK,probably,10
JACK,concussion,2
JACK,sixteen,1
JACK,yet,20
JACK,what,567
JACK,were,132
JACK,hoping,9
JACK,shouldn't,7
JACK,where's,30
JACK,charlie,56
JACK,shhhh,1
JACK,run,18
JACK,approaching,5
JACK,behind,23
JACK,dove,1
JACK,bushes,1
JACK,asking,12
JACK,break,7
JACK,what's,73
JACK,pull,5
JACK,yesterday,7
JACK,he'd,5
JACK,hospital,11
JACK,by,32
JACK,leave,33
JACK,he'll,7
JACK,dead,37
JACK,within,1
JACK,day,19
JACK,control,3
JACK,doesn't,50
JACK,sepsis,1
JACK,antibiotics,7
JACK,sorry,60
JACK,wait,45
JACK,minute,10
JACK,saw,18
JACK,long,31
JACK,will,40
JACK,marshal,4
JACK,mars,1
JACK,or,59
JACK,through,25
JACK,luggage,2
JACK,kind,11
JACK,prescription,2
JACK,medications,1
JACK,especially,2
JACK,drugs,2
JACK,mycin,1
JACK,cillin,1
JACK,those,19
JACK,blade,1
JACK,how's,11
JACK,son,14
JACK,lab,1
JACK,jungle,17
JACK,hundred,4
JACK,yards,1
JACK,looked,3
JACK,unlikely,3
JACK,regain,2
JACK,consciousness,1
JACK,pain,4
JACK,bring,31
JACK,hold,29
JACK,down,87
JACK,best,14
JACK,strips,4
JACK,oh,26
JACK,looks,18
JACK,sick,12
JACK,even,37
JACK,passes,1
JACK,damn,18
JACK,who,85
JACK,saying,14
JACK,every,16
JACK,time,63
JACK,ask,22
JACK,pass,3
JACK,again,32
JACK,since,14
JACK,fever's,5
JACK,pretty,17
JACK,high,2
JACK,guessing,3
JACK,talking,39
JACK,dinosaur,1
JACK,didn't,97
JACK,dinosaurs,1
JACK,extinct,1
JACK,die,23
JACK,infected,6
JACK,fight,2
JACK,body,7
JACK,shut,13
JACK,abdomen,2
JACK,goes,9
JACK,rigid,2
JACK,none,6
JACK,business,5
JACK,says,11
JACK,tone,1
JACK,indicates,1
JACK,want,134
JACK,talk,52
JACK,something,77
JACK,else,20
JACK,sure,61
JACK,touch,4
JACK,few,15
JACK,during,4
JACK,say,78
JACK,problem,12
JACK,getting,22
JACK,stronger,1
JACK,ear,2
JACK,infections,1
JACK,foot,2
JACK,fungus,1
JACK,overhead,1
JACK,compartments,1
JACK,handle,4
JACK,why,155
JACK,relieved,1
JACK,annoyed,1
JACK,looting,1
JACK,bag,5
JACK,medicine,5
JACK,home,34
JACK,too,42
JACK,steal,2
JACK,takes,10
JACK,breathe,15
JACK,responding,1
JACK,internally,1
JACK,pushing,8
JACK,104,1
JACK,abdomen's,1
JACK,needs,16
JACK,told,52
JACK,won't,24
JACK,quick,2
JACK,2,9
JACK,3,12
JACK,4,7
JACK,days,18
JACK,mug,1
JACK,shot,13
JACK,am,24
JACK,murderer,1
JACK,trying,29
JACK,life,21
JACK,quiet,1
JACK,tell,112
JACK,tent,5
JACK,she's,35
JACK,120,1
JACK,pounds,1
JACK,soaking,1
JACK,wet,2
JACK,chest,4
JACK,missed,3
JACK,perforated,1
JACK,lung,2
JACK,it'll,13
JACK,bleed,3
JACK,matter,22
JACK,before,49
JACK,crash,17
JACK,really,41
JACK,ago,21
JACK,died,19
JACK,start,22
JACK,sawyer,60
JACK,boars,2
JACK,looking,23
JACK,feed,1
JACK,rid,4
JACK,bodies,2
JACK,we're,141
JACK,burying,2
JACK,them,91
JACK,burn,2
JACK,people,57
JACK,being,16
JACK,eaten,1
JACK,wild,2
JACK,animals,1
JACK,happen,38
JACK,bury,7
JACK,buried,3
JACK,seems,4
JACK,harsh,1
JACK,fuselage,5
JACK,sun,52
JACK,deserve,1
JACK,everybody's,3
JACK,god,7
JACK,happy,6
JACK,either,13
JACK,crashed,9
JACK,thousand,1
JACK,miles,5
JACK,wrong,22
JACK,place,21
JACK,one's,10
JACK,tomorrow,8
JACK,morning,23
JACK,everyone,27
JACK,gathering,2
JACK,wood,2
JACK,dried,1
JACK,brush,1
JACK,turn,15
JACK,furnace,1
JACK,fire,4
JACK,guys,5
JACK,knock,2
JACK,rest,22
JACK,food,11
JACK,everybody,12
JACK,knife,3
JACK,aim,3
JACK,bad,13
JACK,mr,23
JACK,hunting,3
JACK,you've,34
JACK,boar,3
JACK,huh,22
JACK,uh,75
JACK,hike,1
JACK,heart,7
JACK,darkness,1
JACK,sign,5
JACK,our,50
JACK,new,11
JACK,friend,10
JACK,paranoid,1
JACK,anyone,17
JACK,packs,2
JACK,suitcase,3
JACK,full,4
JACK,knives,3
JACK,staying,6
JACK,isn't,13
JACK,pointing,9
JACK,belly,1
JACK,supposed,29
JACK,whatever,10
JACK,wants,17
JACK,psychiatrist,1
JACK,mean,52
JACK,hi,6
JACK,remember,25
JACK,seat,2
JACK,23a,1
JACK,worried,4
JACK,alone,32
JACK,care,18
JACK,yourself,8
JACK,while,12
JACK,altitude,1
JACK,promise,14
JACK,easily,1
JACK,suffering,1
JACK,post,2
JACK,traumatic,2
JACK,shock,6
JACK,guess,30
JACK,born,1
JACK,family,4
JACK,memorial,1
JACK,service,3
JACK,camp,9
JACK,make,40
JACK,goodbye,4
JACK,you'd,12
JACK,husband,3
JACK,wanted,37
JACK,bernard,7
JACK,section,2
JACK,plane,34
JACK,broke,2
JACK,mid,2
JACK,flight,13
JACK,rear,2
JACK,plane's,1
JACK,reaching,1
JACK,kate's,5
JACK,face,4
JACK,rubbing,2
JACK,ready,10
JACK,others,10
JACK,decided,4
JACK,um,35
JACK,words,2
JACK,said,73
JACK,names,3
JACK,read,8
JACK,someone,32
JACK,what'd,6
JACK,swimming,2
JACK,caught,6
JACK,riptide,1
JACK,six,4
JACK,never,51
JACK,talked,6
JACK,word,10
JACK,47,1
JACK,single,1
JACK,thought,36
JACK,standing,9
JACK,referring,4
JACK,carrying,5
JACK,put,41
JACK,gear,1
JACK,46,3
JACK,deciding,3
JACK,drowning,1
JACK,dad,27
JACK,hasn't,3
JACK,mom,16
JACK,trust,29
JACK,friends,11
JACK,pressure,6
JACK,yelling,13
JACK,rent,1
JACK,car,12
JACK,concierge,1
JACK,why's,2
JACK,renting,2
JACK,father,40
JACK,chief,1
JACK,left,31
JACK,wallet,3
JACK,leaves,2
JACK,leader,3
JACK,fail,4
JACK,chasing,4
JACK,wonderland,1
JACK,yes,61
JACK,hallucination,1
JACK,result,2
JACK,dehydration,1
JACK,stress,3
JACK,sleep,7
JACK,past,8
JACK,week,12
JACK,above,1
JACK,lot,23
JACK,trouble,7
JACK,impossible,2
JACK,happens,11
JACK,catch,8
JACK,latitude,2
JACK,favor,6
JACK,chrissy,4
JACK,front,10
JACK,wearing,3
JACK,father's,10
JACK,funeral,12
JACK,land,4
JACK,lax,2
JACK,coffin,12
JACK,clear,8
JACK,customs,2
JACK,hearse,4
JACK,waiting,15
JACK,cemetery,3
JACK,arrangements,3
JACK,done,30
JACK,figuring,3
JACK,things,27
JACK,swim,3
JACK,tried,6
JACK,crucify,1
JACK,himself,10
JACK,organizing,1
JACK,survive,6
JACK,found,28
JACK,fresh,5
JACK,valley,3
JACK,light,8
JACK,wanna,33
JACK,another,21
JACK,contribute,2
JACK,most,7
JACK,strangers,3
JACK,knows,7
JACK,live,10
JACK,sydney,11
JACK,personal,2
JACK,question,6
JACK,reasons,1
JACK,hard,13
JACK,core,1
JACK,water's,2
JACK,luck,8
JACK,bottles,4
JACK,medical,3
JACK,supplies,5
JACK,particular,1
JACK,cover,5
JACK,hive,1
JACK,exactly,11
JACK,perform,2
JACK,autopsy,1
JACK,seem,2
JACK,major,4
JACK,trauma,3
JACK,bones,1
JACK,laid,2
JACK,shoot,7
JACK,polar,2
JACK,bear,2
JACK,where'd,10
JACK,50,3
JACK,years,15
JACK,clothing,1
JACK,degrade,1
JACK,nodding,3
JACK,stings,1
JACK,aside,2
JACK,actually,18
JACK,female,2
JACK,half,5
JACK,gallon,1
JACK,each,8
JACK,forth,1
JACK,ass,3
JACK,caves,12
JACK,shelter,5
JACK,used,11
JACK,burial,1
JACK,adam,1
JACK,eve,1
JACK,lived,3
JACK,their,23
JACK,ship,1
JACK,wrecked,1
JACK,unlimited,1
JACK,supply,1
JACK,tree,6
JACK,canopy,1
JACK,keeps,2
JACK,temperature,1
JACK,shields,1
JACK,unconvinced,2
JACK,openings,1
JACK,narrow,1
JACK,easier,1
JACK,protection,2
JACK,against,6
JACK,predators,1
JACK,checking,8
JACK,hell,39
JACK,thinking,10
JACK,living,4
JACK,build,1
JACK,dam,1
JACK,spring,1
JACK,infirmary,1
JACK,boat,19
JACK,show,10
JACK,own,8
JACK,safety,1
JACK,convincing,1
JACK,sayid,85
JACK,under,12
JACK,nightfall,3
JACK,setting,2
JACK,digging,2
JACK,without,11
JACK,suicide,5
JACK,slowly,2
JACK,bit,7
JACK,glad,3
JACK,school,2
JACK,stuff,9
JACK,soon,17
JACK,almost,8
JACK,exits,7
JACK,hello,17
JACK,tenants,1
JACK,record,1
JACK,natural,2
JACK,safer,4
JACK,mile,2
JACK,island,73
JACK,both,9
JACK,gonna,126
JACK,source,1
JACK,code,2
JACK,has,28
JACK,loop,2
JACK,rescued,3
JACK,makes,12
JACK,different,4
JACK,wish,7
JACK,shared,1
JACK,faith,2
JACK,later,5
JACK,packed,2
JACK,everything,32
JACK,useful,1
JACK,leaving,17
JACK,shorthanded,1
JACK,zipper's,1
JACK,grab,10
JACK,bags,3
JACK,grabbing,5
JACK,charlie's,6
JACK,holding,9
JACK,diazepam,1
JACK,anxiety,3
JACK,headache,2
JACK,dehydrated,3
JACK,alright,52
JACK,pinned,2
JACK,shoulder's,1
JACK,dislocated,1
JACK,pop,1
JACK,possibly,2
JACK,fix,25
JACK,withdrawal,2
JACK,treating,2
JACK,hallucinations,1
JACK,could've,3
JACK,helped,5
JACK,useless,3
JACK,guts,1
JACK,forget,5
JACK,rate,4
JACK,using,3
JACK,oxygen,1
JACK,taken,7
JACK,religious,1
JACK,saint,1
JACK,sees,4
JACK,ow,3
JACK,easy,23
JACK,shoulder,6
JACK,careful,7
JACK,flu,2
JACK,awww,1
JACK,sling,2
JACK,fluke,1
JACK,michael,57
JACK,checked,3
JACK,integrity,1
JACK,gave,10
JACK,heading,6
JACK,step,3
JACK,hurt,19
JACK,destroyed,2
JACK,equipment,1
JACK,lot's,1
JACK,scrapes,1
JACK,today,6
JACK,peroxide,2
JACK,asthma,5
JACK,i've,45
JACK,seen,12
JACK,attack,3
JACK,inhaler,2
JACK,losing,2
JACK,girl's,1
JACK,shannon,12
JACK,inhalers,3
JACK,attacked,6
JACK,sister,3
JACK,yours,8
JACK,kill,30
JACK,savages,1
JACK,medicine's,1
JACK,panicking,1
JACK,nod,1
JACK,nose,5
JACK,breath,4
JACK,color's,1
JACK,passing,1
JACK,breathing,6
JACK,perfect,4
JACK,job,8
JACK,relaxed,1
JACK,panic,2
JACK,communications,1
JACK,officer,2
JACK,taking,16
JACK,moment,9
JACK,sawyer's,6
JACK,mine,3
JACK,we'll,34
JACK,artery,6
JACK,leather,1
JACK,backpack,2
JACK,smelling,1
JACK,eucalyptus,1
JACK,much,21
JACK,quit,1
JACK,moaning,1
JACK,change,13
JACK,bandages,2
JACK,conscience,1
JACK,admiring,1
JACK,view,1
JACK,french,2
JACK,transmission,1
JACK,accident,8
JACK,sayid's,7
JACK,trained,1
JACK,soldier,2
JACK,hives,1
JACK,common,2
JACK,rash,3
JACK,sullivan,1
JACK,brought,15
JACK,heat,1
JACK,relax,10
JACK,plate,2
JACK,having,3
JACK,treat,1
JACK,hypochondriacs,1
JACK,surviving,1
JACK,main,1
JACK,concern,1
JACK,keeping,6
JACK,alive,7
JACK,worse,3
JACK,drew,1
JACK,construction,1
JACK,built,3
JACK,golf,5
JACK,seven,1
JACK,iron,1
JACK,taunting,1
JACK,heads,4
JACK,watch,11
JACK,safe,19
JACK,haven't,12
JACK,sleeping,3
JACK,builds,1
JACK,feels,6
JACK,nightmare,1
JACK,fists,1
JACK,tight,1
JACK,dig,1
JACK,fingernails,1
JACK,quarter,1
JACK,inch,1
JACK,palm,2
JACK,weren't,2
JACK,dreaming,1
JACK,riding,1
JACK,ponies,1
JACK,walk,11
JACK,girlfriend,1
JACK,once,14
JACK,ob,1
JACK,gyn,1
JACK,letting,5
JACK,fly,8
JACK,third,4
JACK,trimester,1
JACK,ultrasound,1
JACK,cool,4
JACK,feeling,8
JACK,eating,5
JACK,weeks,6
JACK,date,1
JACK,middle,4
JACK,nothing,25
JACK,amazing,1
JACK,ah,9
JACK,plan,12
JACK,sink,3
JACK,would,60
JACK,proud,2
JACK,tells,4
JACK,bringing,5
JACK,fish,2
JACK,claire's,5
JACK,baby,15
JACK,c'mon,18
JACK,ethan,8
JACK,nobody,5
JACK,heard,21
JACK,following,4
JACK,helping,6
JACK,census,1
JACK,attacker,1
JACK,inject,1
JACK,mark,4
JACK,nights,2
JACK,row,1
JACK,screaming,1
JACK,walking,6
JACK,20,7
JACK,women,3
JACK,extremely,3
JACK,lucid,1
JACK,textbook,1
JACK,nightmares,1
JACK,due,4
JACK,stays,1
JACK,stressed,1
JACK,trigger,1
JACK,early,1
JACK,labor,2
JACK,instruments,2
JACK,monitors,1
JACK,anesthetic,1
JACK,situation,3
JACK,mess,1
JACK,aren't,8
JACK,baby's,3
JACK,imagine,1
JACK,scary,1
JACK,upset,4
JACK,dangerous,1
JACK,sedative,3
JACK,mild,2
JACK,commonly,1
JACK,situations,1
JACK,harm,1
JACK,p,1
JACK,arm,8
JACK,please,18
JACK,hers,2
JACK,sense,4
JACK,drag,3
JACK,injured,2
JACK,delirious,1
JACK,1,4
JACK,milligram,1
JACK,epi,1
JACK,cart,3
JACK,artery's,1
JACK,sealed,1
JACK,close,6
JACK,charge,5
JACK,defibrillator,1
JACK,mask,1
JACK,upstairs,1
JACK,nurses,3
JACK,cut,10
JACK,hepatic,3
JACK,mistake,13
JACK,whether,5
JACK,called,4
JACK,drinks,1
JACK,lunch,1
JACK,dressed,2
JACK,leg,9
JACK,trail,11
JACK,follow,6
JACK,o'clock,2
JACK,sets,2
JACK,believe,26
JACK,seemed,3
JACK,pregnancy,2
JACK,amping,1
JACK,finger,3
JACK,tapes,1
JACK,trails,3
JACK,split,1
JACK,apparently,2
JACK,trackers,1
